,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr,sub,ses,task,run
342,sub-CBPD0178_ses-01_task-rest_run-01_bold,0.0036270731707317076,0.008729005914634146,0,53.466931629877294,1.3868732711042953,1.0569528716564422,0.502671839400311,714.46142578125,0.17921639755999189,2,1.2195121951219512,3.207313333333333,3.00125,3.277315,3.343375,0.025380200000000002,-0.0124063640832901,0.030777912586927414,164,96,96,75,2.1609108133044383,2.0,2.0,2.0,2.0,42.36623192567489,60.47931671142578,397.91204833984375,227.4390106201172,447252.0,174.95730590820312,1299.1837890624925,568.8786010742188,1.1251383038459437,2495.463623046875,7163.9326171875,6479.76806640625,153381.0,3596.560791015625,13164.0849609375,2998.618408203125,42.003211975097656,CBPD0178,1,rest,1
343,sub-CBPD0178_ses-01_task-rest_run-02_bold,0.01340370078740157,0.011922086456692913,0,63.86857271936506,1.4121451693650795,1.086311176984127,0.5040438291913798,712.2009887695312,0.37211290415711934,11,8.661417322834646,3.2228250000000003,3.007975,3.296675,3.363825,0.039460300000000004,-0.01273831445723772,0.03044160641729832,127,96,96,75,2.174144635976133,2.0,2.0,2.0,2.0,40.859348625709316,60.24967575073242,404.6022033691406,228.5669250488281,446954.0,177.20472717285156,1339.8511291503896,583.4297485351562,1.1064521018365188,2492.844482421875,7187.70263671875,6502.6181640625,153344.0,3631.1917724609375,13176.259619140625,2990.8759765625,35.02644729614258,CBPD0178,1,rest,2
344,sub-CBPD0178_ses-01_task-rest_run-03_bold,0.059095,0.02201394333333333,0,120.714533998,2.1165797920000005,6.4173255939999985,0.5057603561023095,684.826904296875,1.3603534098626209,3,50.0,3.2700716666666665,3.0314349999999997,3.3648300000000004,3.41395,0.0227458,-0.012291526421904564,0.033538032323122025,6,96,96,75,2.1795693448956373,2.0,2.0,2.0,2.0,37.57736591891044,64.98741149902344,409.8072814941406,231.0,447659.0,173.83334350585938,1355.5166748046836,597.1793823242188,1.0936571706650913,2444.06982421875,7094.36767578125,6422.83349609375,153107.0,3567.2667236328125,12980.567089843746,2946.826416015625,24.78845024108887,CBPD0178,1,rest,3
345,sub-CBPD0179_ses-01_task-rest_run-01_bold,0.0027629651162790697,0.008352423372093024,0,50.30386903514621,1.2461359602339173,1.0016048783625735,0.5195604479977924,597.821044921875,0.2949013670522621,2,1.162790697674419,3.1545098860538143,2.8675496581614426,3.2966800000000003,3.2993,0.00854781,-0.010679950937628746,0.041919540613889694,172,96,96,75,2.1735880016651787,2.0,2.000000238418579,2.0,2.0,37.85798406858051,56.34750366210938,396.0908203125,223.37789916992188,439192.0,173.96511840820312,1334.3857849121084,557.767578125,1.7128327481267729,2156.505126953125,6401.171875,5815.767578125,159795.0,3242.21328125,11741.903125,2675.644775390625,38.37358474731445,CBPD0179,1,rest,1
346,sub-CBPD0179_ses-01_task-rest_run-02_bold,0.0032633695652173915,0.009168326956521738,0,51.77809826765027,1.2248822031147537,0.9997096673770494,0.5185823958695057,599.536865234375,0.344565038402645,5,2.717391304347826,3.1527548861156043,2.8659946583468128,3.2875699999999997,3.3047,0.0104037,-0.009131886065006256,0.04248877987265587,184,96,96,75,2.183375332255323,2.0,2.000000238418579,2.0,2.0,39.490970834774636,55.85543823242188,392.9825744628906,222.7010955810547,440308.0,173.125,1314.6410461425776,556.3164672851561,1.7651874284062297,2130.13671875,6386.49462890625,5798.451171875,159023.0,3263.0853515625,11679.4779296875,2655.7197265625,36.4179916381836,CBPD0179,1,rest,2
347,sub-CBPD0180_ses-01_task-rest_run-02_bold,0.04138375,0.07450803125,0,197.4470303445161,1.3686162338709678,1.3604432974193543,0.543702768498836,579.8248291015625,3.4173953100875254,24,75.0,3.8417467482689065,3.3976699999999997,4.107175244806721,4.020395,0.0693306,-0.016607971861958504,0.052881896495819085,32,96,96,75,2.122751487233949,2.0,2.0,1.9999998807907104,2.0,42.970778698622354,77.21114349365234,382.1341552734375,238.015625,401742.0,141.0015625000001,1104.3718749999969,443.8507080078125,1.7751820765149455,2483.775634765625,6678.57421875,6088.875,192893.0,3213.9875,12263.45,2868.380615234375,8.952131271362305,CBPD0180,1,rest,2
349,sub-CBPD0182_ses-01_task-rest_run-01_bold,0.0078023829787234045,0.02278571744680851,0,66.29187176333336,1.1351300159829056,0.9880407150000006,0.5071373689370882,642.6700439453125,0.7504838394948214,52,22.127659574468087,3.38599,3.1316450000000002,3.4992300000000003,3.5270949999999996,0.0151342,-0.010092706419527529,0.02742953039705753,235,96,96,75,2.4095488606548523,2.0,2.0,2.0,2.0,61.04651158969534,50.85009384155274,314.0812072753906,208.08084106445312,445825.0,163.17446899414062,831.3497680664058,357.95654296875,1.7048804883857305,1894.166259765625,6008.63818359375,5531.3955078125,154957.0,3273.3166015625,10556.582617187496,2295.607177734375,22.872089385986328,CBPD0182,1,rest,1
350,sub-CBPD0182_ses-02_task-rest_run-01_bold,0.015077857142857145,0.013662256071428572,0,83.05034496111115,1.2397524955555554,1.103794707037037,0.5024023858642535,761.2420043945312,0.9580209869842046,10,35.714285714285715,3.365915,3.1215200000000003,3.524485,3.45174,0.037215,-0.009113303385674952,0.043501775711774826,28,96,96,75,2.21583814495794,2.0,2.0,2.0,2.0,36.328937546533496,68.19970703125,349.3153076171875,220.85714721679688,439772.0,151.57144165039062,1018.694683837889,410.2444152832031,0.933844402475625,2674.98583984375,7125.689453125,6538.75048828125,160277.0,3449.47158203125,12828.643554687493,2950.906005859375,25.955799102783203,CBPD0182,2,rest,1
351,sub-CBPD0182_ses-02_task-rest_run-02_bold,0.012275217391304345,0.015907488405797098,0,80.5802445129412,1.2666464732352936,1.0704423525,0.5048836820996817,760.0613403320312,1.0034323293454321,22,31.88405797101449,3.361143333333333,3.105385,3.5520650000000002,3.4259800000000005,0.024650599999999998,-0.012188132852315904,0.03984237089753151,69,96,96,75,2.2432405350991376,2.0,2.0,2.0,2.0,35.77768464894898,66.02950286865234,370.9559020996094,226.6521759033203,440603.0,170.0,1117.9696166992182,446.7557067871094,0.6225376291688329,2772.40185546875,7268.4296875,6683.55078125,159271.0,3509.695678710937,12990.5361328125,2979.408447265625,24.219783782958984,CBPD0182,2,rest,2
353,sub-CBPD0183_ses-01_task-rest_run-01_bold,0.01713858695652174,0.019613143858695645,0,65.52037742519124,1.1675732171584707,1.096789337540984,0.5182012997271647,629.1658325195312,0.6411693619157901,30,16.304347826086953,3.1937683333333333,2.930335,3.2534349999999996,3.397535,0.0282716,-0.004966109059751035,0.04721810668706894,184,96,96,75,2.4514634159941404,2.0,2.0,2.0,2.0,27.15397532175207,55.21887969970703,371.7649841308594,214.10870361328125,447384.0,168.29348754882812,1219.357940673828,481.7965087890625,1.3842840104564995,2007.189697265625,6136.21728515625,5679.4619140625,153632.0,3319.074182128906,10688.69624023437,2316.75634765625,21.020999908447266,CBPD0183,1,rest,1
355,sub-CBPD0184_ses-02_task-rest_run-01_bold,0.029853660714285718,0.03357226160714285,0,117.35521893891894,1.42407824981982,1.2476184446846843,0.5060391131888906,638.8156127929688,1.7230108247764162,46,41.07142857142857,3.470781666666667,3.08189,3.589255,3.7412,0.0415161,-0.004762204363942146,0.03032660111784935,112,96,96,75,2.084061137718189,2.0,2.0,2.0,2.0,34.83887617433984,67.33927154541016,362.2391662597656,226.77679443359372,439355.0,168.77679443359375,1097.4492065429686,419.4156494140625,1.5954004844135206,2373.3154296875,6737.40576171875,6059.18798828125,160641.0,3327.259033203125,12657.947265625,2907.385498046875,14.645713806152346,CBPD0184,2,rest,1
356,sub-CBPD0184_ses-02_task-rest_run-02_bold,0.018573666666666662,0.013611939666666665,0,72.15240181101694,1.3479528445762714,1.1261560452542372,0.5027339504277505,662.8274536132812,0.6831746334969239,12,20.0,3.2421666666666664,2.93138,3.31693,3.47819,0.030996100000000002,-0.0051703578792512426,0.025634733960032463,60,96,96,75,2.1006618978847342,2.0,2.0,2.0,2.0,46.66299094340848,60.19366073608398,358.3089904785156,222.0166778564453,442752.0,170.7166748046875,1071.5242492675773,446.6454772949219,1.6033059837615298,2328.2783203125,6758.26123046875,6057.35009765625,157725.0,3424.77685546875,12586.270703124996,2883.534423828125,27.529335021972656,CBPD0184,2,rest,2
357,sub-CBPD0184_ses-02_task-rest_run-03_bold,0.0462925,0.03302585083333333,0,98.3245107897908,1.5061467603347272,1.3661682932635986,0.5025382701162676,656.2141723632812,1.4691663642801511,64,26.66666666666667,3.40864,3.042525,3.502965,3.6804300000000003,0.0449865,-0.0035343701019883156,0.02709442749619484,240,96,96,75,2.0981184602289282,2.0,2.0,2.0,2.0,49.83028622538572,61.34266662597656,349.7143859863281,220.70834350585938,442644.0,166.62147445678713,1025.0940612792965,423.8307189941406,1.5954215975315904,2290.101318359375,6675.49365234375,5972.1962890625,158147.0,3375.8152099609383,12423.052246093745,2846.4443359375,15.330047607421875,CBPD0184,2,rest,3
360,sub-CBPD0184_ses-03_task-rest_run-01_bold,0.07467315789473684,0.033280933421052636,0,125.5687816727027,1.8575291054054053,1.7551918810810812,0.507370787594357,649.3345947265625,2.2659772948813206,12,31.578947368421048,3.439486666666667,3.10277,3.5440150000000004,3.671675,0.0646107,-0.00046135246520861983,0.044030632823705666,38,96,96,75,1.9780010479237544,2.0,2.0,2.0,2.0,29.002260881007984,66.32695007324219,378.2093200683594,225.8157958984375,435995.0,169.9394760131836,1206.1895263671865,463.40966796875,1.6373322226127618,2540.30224609375,6845.232421875,6138.908203125,163904.0,3285.1619140625007,13193.259716796874,3103.58251953125,14.885921478271484,CBPD0184,3,rest,1
361,sub-CBPD0184_ses-03_task-rest_run-02_bold,0.032312574257425744,0.04128898118811882,0,90.49476074210004,1.1999353048,1.0777637573000003,0.5074658759957182,626.7075805664062,1.3528936009548116,17,16.831683168316832,3.578958333333334,3.3196849999999998,3.6362900000000002,3.7809,0.0379069,-0.0045497119426727295,0.04456818103790283,101,96,96,75,1.9782029331031812,2.0,2.0,2.0,2.0,33.35069496434497,79.45866394042969,381.3543395996094,232.68316650390625,435017.0,126.958415222168,1228.9286865234358,469.5316162109375,1.8815641433076051,2517.52490234375,6911.69580078125,6188.25244140625,164544.0,3340.334094238281,13287.1154296875,3128.209716796875,15.016996383666992,CBPD0184,3,rest,2
363,sub-CBPD0185_ses-01_task-rest_run-01_bold,0.00351757225433526,0.01240332606936416,0,55.71561261093025,1.241132418139535,0.9705525001744186,0.5057204338244757,634.4521484375,0.28818022350790523,6,3.4682080924855487,3.305036666666666,3.05293,3.5078300000000002,3.35435,0.00717141,-0.0253540500998497,0.048807553946971886,173,96,96,75,2.2381138199525488,2.0,2.0,2.0,2.0,32.99747599505718,57.0416374206543,400.548095703125,216.2312164306641,455063.0,167.58958435058594,1349.0433715820302,566.8908081054688,1.604231847962195,2126.994140625,6318.869140625,5765.88720703125,146358.0,3218.009106445313,11448.5267578125,2576.21728515625,30.845821380615234,CBPD0185,1,rest,1
364,sub-CBPD0185_ses-01_task-rest_run-02_bold,0.006937548387096775,0.009257099999999999,0,52.41089451759742,1.3470493524675315,1.0365428298701305,0.5055472916917261,638.8531494140625,0.21427444354074907,7,4.516129032258065,3.25867,3.019285,3.450885,3.3058400000000003,0.0133911,-0.02580513246357441,0.0457901656627655,155,96,96,75,2.224897407867706,2.0,2.0,2.0,2.0,35.08504855177496,54.14846420288086,404.2231750488281,214.7290344238281,455483.0,168.32257080078125,1376.829711914059,599.2944946289062,1.6246965497528707,2117.729248046875,6320.45166015625,5754.98681640625,146017.0,3224.461865234375,11498.956054687498,2586.621337890625,37.52761459350586,CBPD0185,1,rest,2
366,sub-CBPD0186_ses-01_task-rest_run-01_bold,0.014641500000000003,0.03212206833333333,0,98.14193482937243,1.223429221464435,1.0507696366527202,0.5080302913941516,666.1721801757812,1.223129076624755,71,29.58333333333333,3.6738,3.4283650000000003,3.8515699999999997,3.7414650000000003,0.0462681,-0.001406156807206571,0.04291682690382004,240,96,96,75,2.0965897020871367,2.0,2.0,2.0,2.0,25.41550369745677,71.56028747558594,355.2655334472656,222.495849609375,436359.0,151.91250610351562,1091.6434082031237,408.7300720214844,1.3669694101078251,2381.12158203125,6693.0322265625,6079.28369140625,163065.0,3156.833544921875,12452.539648437498,2899.596923828125,15.384230613708494,CBPD0186,1,rest,1
368,sub-CBPD0187_ses-01_task-rest_run-01_bold,0.0015875949367088608,0.008097058607594937,0,41.38857268089171,1.1928799886624204,0.9798859972611462,0.5102561986159101,605.6652221679688,0.1414770910231993,1,0.6329113924050633,3.1984816666666664,2.917355,3.4615650000000002,3.216525,0.00572899,-0.0054963743314147,0.04083394259214401,158,96,96,75,2.2862693997607795,2.0,2.0,2.0,2.0,26.104372092778572,60.082923889160156,379.0857849121094,218.7341766357422,450667.0,167.17088317871094,1277.1683471679635,478.8763427734375,1.4611219063858885,2032.75048828125,6164.416015625,5695.51904296875,150131.0,3062.87353515625,11199.943359375,2491.17626953125,40.90664291381836,CBPD0187,1,rest,1
369,sub-CBPD0187_ses-01_task-rest_run-02_bold,0.009444833333333336,0.00987150688888889,0,48.5106376031285,1.2206436156983242,1.1339661910614522,0.5104315683593484,607.243408203125,0.2895966897585905,11,6.111111111111112,3.23082,2.946175,3.4999849999999997,3.2463,0.00829049,-0.005743442103266716,0.04115808755159378,180,96,96,75,2.2819283861474435,2.0,2.0,2.0,2.0,24.756447566878627,61.65979385375977,382.0553894042969,219.5166778564453,450524.0,166.67861328125,1291.8969604492167,481.283935546875,1.4387305410461773,2042.7291259765625,6203.0732421875,5724.99462890625,150313.0,3080.454541015625,11291.08828125,2508.832275390625,34.12927627563477,CBPD0187,1,rest,2
370,sub-CBPD0188_ses-01_task-rest_run-01_bold,0.011683397435897434,0.007480745384615384,0,59.11223525980646,1.465593069032258,1.1434437075483868,0.4916551688997489,565.9176025390625,0.2798658686935257,5,3.2051282051282053,3.6664883333333336,3.43046,3.695125,3.87388,0.0221638,-0.004786790814250708,0.05005975067615509,156,96,96,75,1.7136127439208415,2.0,2.0,2.0,2.0,50.972832722791864,52.38527297973633,324.088134765625,207.49359130859372,442378.0,161.89743041992188,931.923095703125,366.19482421875,2.5708359558025764,2124.05615234375,6145.1298828125,5242.53857421875,158832.0,2982.401721191406,12576.409912109373,3059.3388671875,34.975936889648445,CBPD0188,1,rest,1
372,sub-CBPD0190_ses-01_task-rest_run-01_bold,0.002791888888888889,0.004269315888888889,0,38.45158694876404,1.297739076853932,1.0379839013483143,0.5353438559431642,669.4639282226562,0.11582584413863932,0,0.0,3.339271532556232,3.067065,3.57575,3.374999597668696,0.00774432,-0.013039986602962015,0.06133019924163818,90,96,96,75,2.0648675619556323,2.0,2.0,2.0,2.000000238418579,24.771986301800748,70.48950958251953,442.77972412109375,239.84445190429688,411565.0,179.11111450195312,1548.8844726562495,597.1253662109375,1.2287727123373413,2883.249755859375,7337.70361328125,6661.02783203125,183556.0,3423.922241210937,13675.322509765625,3225.87744140625,52.71732711791992,CBPD0190,1,rest,1
373,sub-CBPD0190_ses-01_task-rest_run-02_bold,0.0024076923076923077,0.00374218,0,36.79662083607842,1.2352029986274513,0.9917334901960786,0.5352144361300116,675.2416381835938,0.09297276930846912,0,0.0,3.328304866384284,3.057975,3.56439,3.362549599152852,0.0101976,-0.013267549686133863,0.06085750460624695,52,96,96,75,2.078029520614323,2.0,2.0,2.0,2.000000238418579,25.663642552956627,69.42572021484375,444.2081604003906,239.3077087402344,412000.0,179.11538696289062,1556.928869628905,608.1075439453125,1.187141843426157,2889.33544921875,7338.03759765625,6677.9619140625,183263.0,3413.5250732421873,13625.2599609375,3213.59423828125,55.42680358886719,CBPD0190,1,rest,2
374,sub-CBPD0190_ses-01_task-rest_run-03_bold,0.0010954736842105264,0.003951509736842104,0,40.132285648201034,1.3163025137037028,1.0128214602645509,0.5354283741134142,677.4016723632812,0.08817029504762848,0,0.0,3.3273598662611,3.05903,3.5574,3.3656495987833024,0.0166168,-0.012787245213985443,0.06228719279170036,190,96,96,75,2.0917757881932117,2.0,2.0,2.0,2.000000238418579,25.560294414965917,69.51844787597656,443.8890075683594,239.12632751464844,412436.0,178.66842651367188,1561.563232421875,610.5851440429688,1.222967854209246,2882.05419921875,7338.57861328125,6686.15283203125,182979.0,3440.2828369140625,13583.947363281255,3196.3916015625,54.65480422973633,CBPD0190,1,rest,3
376,sub-CBPD0190_ses-02_task-rest_run-01_bold,0.006539835164835164,0.008559255054945055,0,52.2815955988398,1.2113758613259666,1.0273847602762427,0.5534220086484413,574.7730102539062,0.3275038002841093,12,6.593406593406592,3.3557784004676385,3.040975,3.6473800000000005,3.3789802014029147,0.00713645,-0.013561079278588295,0.06864853203296661,182,96,96,75,2.2016839862540047,2.0,2.0,2.0,1.9999998807907104,29.800834996680532,86.08870697021484,475.61260986328125,252.57693481445312,403827.0,179.6868133544922,1653.755004882807,654.6057739257812,0.4689648201100463,2833.831298828125,7045.17529296875,6518.912109375,189921.0,3200.615478515625,12702.71484375,2960.86767578125,33.433467864990234,CBPD0190,2,rest,1
377,sub-CBPD0190_ses-02_task-rest_run-02_bold,0.003426390532544378,0.007709463431952663,0,46.68789176678571,1.1978289913690476,1.0074457169642856,0.5542260887498002,572.8628540039062,0.2680506770301802,5,2.9585798816568047,3.3516434001383217,3.04141,3.6511150000000003,3.362405200414968,0.00653073,-0.013504156842827795,0.06968273967504501,169,96,96,75,2.186912855700226,2.0,2.0,2.0,1.9999998807907104,28.75802886296035,83.24505615234375,482.6813659667969,252.7692413330078,403209.0,181.49348754882809,1695.11953125,670.1199340820312,0.5050319127244539,2850.474365234375,7060.18017578125,6527.4677734375,190201.0,3187.923095703125,12775.568359375,2984.778564453125,36.480064392089844,CBPD0190,2,rest,2
379,sub-CBPD0191_ses-01_task-rest_run-01_bold,0.0008499342105263157,0.004970245328947368,0,39.98840193086094,1.2122860223841052,0.9804128131125828,0.5545121838480619,553.3646240234375,0.11426795857820055,0,0.0,3.273538333333333,2.97048,3.415255,3.43488,0.00834997,-0.011574940755963327,0.0603545792400837,152,96,96,75,2.156907639881809,2.0,2.0,2.0,2.0,33.95702680689909,64.69804382324219,421.1873474121094,233.76974487304688,398981.0,176.38157653808594,1403.4737548828125,568.934326171875,1.8867146722621584,2320.195068359375,6380.88134765625,5874.15771484375,194225.0,3024.431640625,11785.6818359375,2723.409423828125,48.31892776489258,CBPD0191,1,rest,1
380,sub-CBPD0191_ses-01_task-rest_run-02_bold,0.0011170394736842106,0.004124446842105264,1,40.359232770264896,1.2495593967549672,1.0115566181456954,0.5545918100105247,557.6934814453125,0.1141750966895472,0,0.0,3.259103333333333,2.957875,3.4025300000000005,3.4169050000000003,0.00535235,-0.011933145113289356,0.06080400198698044,152,96,96,75,2.165026462228232,2.0,2.0,2.0,2.0,36.826358599108964,64.75656890869139,421.99365234375,233.5,399076.0,176.42598342895508,1415.6036376953125,574.5809326171875,1.8786185302598517,2321.70166015625,6403.24755859375,5891.41796875,193874.0,3052.1480712890625,11802.623828125,2721.1689453125,50.867835998535156,CBPD0191,1,rest,2
382,sub-CBPD0192_ses-01_task-rest_run-01_bold,0.0026680606060606057,0.00517064296969697,0,38.239496254390225,1.2457163435975611,1.0204041970121955,0.520045193555122,634.7952270507812,0.0865435751965118,0,0.0,3.0962531610406763,2.8435496610224646,3.301915196809482,3.143294625290081,0.00752212,-0.019110362976789474,0.05084104090929032,165,96,96,75,2.5471346063355385,2.0,2.000000238418579,1.9999998807907104,2.000000238418579,24.12354731246632,51.324989318847656,387.598388671875,217.4363555908203,449118.0,174.24241638183594,1334.828759765624,478.5382080078125,1.1524399747677494,2041.2197265625,6149.97802734375,5819.7392578125,151202.0,3088.063269042969,10461.050732421874,2284.810546875,46.228515625,CBPD0192,1,rest,1
383,sub-CBPD0192_ses-01_task-rest_run-02_bold,0.0013895757575757574,0.0069467240000000005,0,37.504512449146354,1.1736290078658544,0.9737709654878052,0.5203290610426949,634.4863891601562,0.08617619527653271,0,0.0,3.1323564915635522,2.8668446582454847,3.326970198302877,3.2032546181422927,0.00640376,-0.019174715504050255,0.049948208034038544,165,96,96,75,2.553162448045689,2.0,2.000000238418579,1.9999998807907104,2.000000238418579,21.88838360593347,52.96034240722656,389.5642395019531,218.4424133300781,448361.0,173.412109375,1340.951416015625,476.9281311035156,1.1403608157355638,2044.9935302734373,6168.40673828125,5844.0634765625,151828.0,3102.664135742188,10487.902001953124,2288.943359375,40.008949279785156,CBPD0192,1,rest,2
385,sub-CBPD0193_ses-01_task-rest_run-01_bold,0.0014137724550898204,0.0052578705389221565,0,40.89186821222892,1.2498334653012046,1.0146561810240966,0.5120174961338196,697.8140869140625,0.12583056125703498,0,0.0,3.152441666666667,2.90307,3.38686,3.167395,0.0103755,-0.020416967570781708,0.06444523483514786,167,96,96,75,2.280989117102427,2.0,2.0,2.0,2.0,24.49063396324289,55.93939208984375,397.5694885253906,220.8083953857422,444636.0,172.8383331298828,1411.4072265625,513.0580444335939,0.7166478886636174,2571.75537109375,6702.36962890625,6251.982421875,155287.0,3042.10068359375,11844.256640625,2740.899658203125,44.67871475219727,CBPD0193,1,rest,1
386,sub-CBPD0193_ses-01_task-rest_run-02_bold,0.0018347169811320754,0.004653744528301887,0,39.768667064177215,1.2765187655696206,1.0151619841772153,0.5124373789093296,702.4688720703125,0.1109379811037517,0,0.0,3.130881666666667,2.87893,3.3650800000000003,3.148635,0.00658523,-0.02038811519742012,0.06476724147796631,159,96,96,75,2.2840282752912247,2.0,2.0,2.0,2.0,24.896645898531762,54.50194549560547,402.8799133300781,220.94967651367188,445269.0,174.4654083251953,1444.474194335937,527.5013427734375,0.7314804749799131,2569.66162109375,6720.71875,6270.587890625,154964.0,3057.022570800781,11891.033203125002,2745.3984375,47.62797927856445,CBPD0193,1,rest,2
388,sub-CBPD0194_ses-01_task-rest_run-01_bold,0.00657218009478673,0.026045968104265405,0,70.84820507623806,1.1258800549047616,0.9692569723809524,0.5067260471752055,695.157470703125,0.5991683347779626,23,10.90047393364929,3.3916450000000005,3.0979,3.59024,3.486795,0.0130281,-0.01603831723332405,0.04388841986656189,211,96,96,75,2.266608313035164,2.0,2.0,2.0,2.0,32.061334436895606,53.29637908935547,349.23138427734375,213.57347106933597,444483.0,165.56398010253906,1092.164477539062,434.335205078125,2.461695046892668,2160.713134765625,6469.75341796875,5959.44091796875,155885.0,3311.8635742187507,11548.2015625,2629.224365234375,21.31073760986328,CBPD0194,1,rest,1
389,sub-CBPD0194_ses-01_task-rest_run-02_bold,0.017856894736842106,0.015606990421052631,0,65.06017586042327,1.3555712635978827,1.1779641371428573,0.5059659951439303,707.8226318359375,0.4888189982108966,17,8.947368421052632,3.3150633333333333,3.04278,3.4948050000000004,3.407605,0.018054300000000002,-0.015245152637362482,0.04519212245941162,190,96,96,75,2.2630805716997364,2.0,2.0,2.0,2.0,33.12564126110091,52.1720085144043,349.8692932128906,212.631591796875,444112.0,163.6631622314453,1096.1632080078123,442.7946472167969,2.466046446684464,2180.646484375,6527.09033203125,6014.62109375,156134.0,3326.5256591796874,11634.694970703127,2657.70556640625,25.62944412231445,CBPD0194,1,rest,2
